UID,mean.annual.flow,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.ISC,tmax.annual,tmin.annual,pct.ag,pct.urb,pct.for
14977,1118.74936,1545.857,781.13,265.127,1.669,779.46,3.701,15.94,3.94,5.112,15.373,70.431
15053,3.82457,0.626,363.19,345.077,324.962,38.228,1.24,12.55,0.03,57.615,12.069,23.851
15054,,,,,,,,,,,,
15055,5.67358,10.381,323.911,272.63,191.846,132.065,0.41,11.12,-0.81,18.491,4.58,69.844
15056,4.6533,16.202,360.659,319.294,309.08,51.579,0.129,12.29,-0.02,25.147,2.338,37.61
15057,,,,,,,,,,,,
15059,6.80289,21.946,445.257,428.553,386.766,58.491,0.414,11.56,-0.4,69.23,4.099,26.605
15060,2.78709,6.112,365.68,296.252,270.555,95.125,0.331,13.47,1.59,73.995,4.168,19.865
15061,6.10608,17.331,478.411,437.394,414.318,64.093,0.26,11.2,-1.37,17.802,3.323,55.139
15062,10.77365,44.475,344.383,283.408,241.428,102.955,8.98,13.75,2.87,43.404,34.002,17.864
15063,0.96394,3.211,335.324,300.884,256.365,78.96,0.692,13.68,1.91,70.283,4.99,24.615
15064,216.75928,680.57,563.973,472.957,394.088,169.886,0.215,11.05,-1.49,5.602,2.931,48.895
15065,9.04941,30.033,278.538,247.419,228.577,49.961,2.569,12.83,1.79,78.959,13.617,2.498
15066,3.81524,17.32,368.902,332.866,307.805,61.098,1.835,13.28,1.9,77.835,8.629,7.246
15067,6.30415,17.436,389.954,333.042,301.485,88.47,0.394,12.36,0.42,66.662,4.243,24.012
15068,41.46532,99.693,531.503,414.047,356.509,174.994,0.282,11.76,-0.92,9.782,3.136,71.81
15069,9.79957,17.72,326.251,236.308,186.313,139.937,0.785,9.35,-0.26,4.083,7.49,83.273
15070,8.64076,24.897,539.304,486.931,462.709,76.595,0.182,10.9,-1.46,7.089,4.858,43.121
15071,13.65914,44.499,446.008,360.688,340.756,105.252,0.819,12.58,0.3,65.53,5.464,28.25
15072,1.37865,1.546,371.388,288.281,269.66,101.729,0.103,13.25,0.57,0,4.424,89.814
15073,10.93791,39.344,427.973,299.081,231.986,195.987,0.552,13.39,1.33,39.19,3.768,56.109
15074,12.75627,33.545,517.994,498.024,485.245,32.749,0.542,10.46,-1.85,11.369,3.291,35.059
15077,0.50052,1.964,382.749,350.668,291.198,91.551,0.831,13.16,1.93,74.748,6.508,18.744
15078,2.43582,7.492,295.648,293.81,290.287,5.36,0.094,12.93,0.46,0,4.006,14.796
15081,2.57852,7.426,388.728,340.462,258.717,130.012,0.336,13.26,1.44,43.554,3.974,50.351
15082,206.50763,507.078,553.275,374.65,213.911,339.364,0.238,11.37,-1.18,11.532,3.748,66.828
15084,5.81728,19.149,375.4,296.538,268.693,106.708,1.165,13.32,0.6,2.496,11.608,64.002
15086,244.19864,1108.35,425.31,300.945,203.192,222.118,0.654,13.35,1.85,49.307,5.236,38.825
15087,4.69805,16.485,347.951,319.772,290.648,57.303,0.465,12.32,0.41,79.51,5.389,11.854
15089,763.31898,2476.006,399.35,267.677,231.009,168.34,0.92,13.42,1.86,48.979,5.476,24.624
15090,219.54932,635.045,507.319,364.286,252.262,255.057,0.228,11.99,-0.92,2.416,4.013,59.833
15091,38.70436,128.409,431.275,406.112,381.006,50.269,0.577,11.43,-0.44,72.774,4.654,19.381
15092,2.77895,11.053,363.074,323.88,240.734,122.339,0.477,13.92,2.44,51.637,3.291,44.305
15093,2.82925,5.035,325.367,292.082,271.929,53.438,6.958,13.55,1.92,62.753,20,15.209
15095,244.07216,1064.323,422.297,358.386,291.362,130.935,0.756,12.07,0.3,42.345,5.343,37.648
15096,14.61014,52.154,411.986,290.21,216.999,194.987,0.432,13.48,1.89,36.951,2.442,59.26
15097,57.7889,191.616,422.285,370.197,316.774,105.511,1.054,12.11,0,63.972,6.106,24.837
15099,1.37009,4.293,446.659,410.736,350.725,95.934,0.206,11.86,-0.46,20.994,3.209,74.036
15100,78.43578,143.39,435.81,358.169,209.036,226.774,0.143,10.38,-0.61,0.38,4.327,81.754
15102,149.8984,485.002,586.422,479.776,395.675,190.747,0.261,11.3,-1.11,8.607,3.671,57.426
15103,7.69895,21.201,465.928,434.41,407.862,58.066,0.641,11.37,-0.9,19.541,6.434,47.204
15105,9.83059,34.639,515.852,428.447,373.192,142.66,0.173,11.69,-0.97,12.647,2.459,73.85
15107,1.92014,4.667,496.782,468.655,446.437,50.345,0.015,10.58,-1.58,0,0.231,72.015
15108,92.27455,217.952,562.458,513.946,491.339,71.119,0.205,10.29,-1.67,0.067,4.64,51.252
15109,37.70376,93.446,520.214,485.782,469.292,50.923,0.097,10.33,-1.77,0.525,1.906,43.833
15110,84.04687,220.108,573.211,523.836,502.395,70.817,0.255,10.19,-1.75,0.287,4.05,50.659
15111,6.81811,18.921,496.674,451.491,425.96,70.714,0.041,11.07,-1.5,1.09,1.903,68.061
15112,2678.28043,7663.886,537.95,346.588,259.738,278.212,0.321,11.8,-0.58,7.894,4.417,62.528
15114,1417.95836,3651.666,569.453,428.194,325.303,244.15,0.207,12.12,-0.56,5.068,3.491,57.95
15115,874.33229,2218.634,562.458,487.912,412.376,150.082,0.291,10.93,-1.4,2.102,3.759,42.657
15116,179.15128,951.019,362.622,284.728,243.476,119.146,9.205,13.96,2.34,54.429,25.511,5.488
15117,765.85856,2016.385,577.385,509.309,474.54,102.845,0.38,10.44,-1.87,2.086,4.6,42.966
15118,0.24307,0.777,195.264,192.695,190.555,4.709,2.733,15.73,4.2,90.498,9.502,0
15119,1.01932,4.024,220.799,209.456,199.25,21.55,0.689,16.64,4.97,96.914,3.085,0
15120,2.5495,8.024,243.673,229.985,215.451,28.222,30.767,15.38,3.73,0,91.068,5.113
15132,38.22046,11.221,1709.61,1159.17,652.584,1057.03,0.381,12.12,2.28,0,3.458,69.818
15133,26.87547,25.292,713.31,454.505,328.925,384.384,0.167,12.26,0.41,2.072,1.395,90.963
15141,524.56569,600.893,1109.89,624.914,383.897,725.988,0.051,10.17,-2.1,0,0.518,81.611
15142,4.13927,5.5,101.766,52.424,16.425,85.341,1.245,15.67,5,9.655,6.873,66.437
15143,2884.3591,3962.476,1251.44,406.039,175.004,1076.44,0.049,10.52,-1.83,0,0.337,66.88
15145,1141.39645,1844.103,641.262,357.815,238.223,403.039,0.001,9.26,-3.44,0,0.018,66.45
15146,858.65203,1076.272,1104.3,513.147,352.284,752.02,0.12,9.69,-2.56,0,0.531,72.579
15147,4.33544,8.827,455.007,280.094,195.616,259.391,0.081,11.19,-0.24,0,1.663,98.042
15149,3.15712,13.273,3664.75,2576.74,1696.29,1968.47,0.018,16.53,3.6,0,0,79.031
15150,4202.54561,40641.7,4280.27,2105.91,1356.69,2923.58,0.386,21.49,4.14,3.093,1.105,25.223
15151,61.9125,616.263,3390.8,2362.77,1655.18,1735.62,0.276,17.72,0.8,6.271,1.688,33.811
15152,321.51098,3291.981,3868.75,2320.08,1906.34,1962.4,0.461,12.82,-4.19,7.042,1.086,21.705
15153,285.25172,2294.134,3635.63,2297.03,1646.72,1988.92,0.307,16.03,-1.16,3.46,1.685,56.074
15154,13390.31758,66162.879,4359.83,2462.61,1184,3175.83,0.421,21.77,4.68,3.443,1.217,52.218
15161,6.8783,491.326,3135.43,2127.84,1708.24,1427.19,0.263,19.04,1.35,2.122,0.938,33.487
15162,525.67097,2197.03,3225.64,2456.93,1779.65,1446,0.083,15.75,-0.9,0.675,0.797,57.83
15163,4248.54399,44229.563,4280.27,2086.03,1323.02,2957.25,0.375,21.52,4.25,3.981,1.169,25.209
15164,1326.63905,16464.501,3700.32,2176.84,1387.09,2313.23,0.428,18.93,1.32,4.762,2.1,46.7
15165,147.6546,2471.923,3441.94,2243.59,1422.43,2019.51,0.12,20.56,4.86,0.731,0.817,47.571
15166,,,,,,,,,,,,
15167,95.85636,395.651,3178.36,2618.56,2311.32,867.036,0.064,10.92,-4.37,0,0.988,65.271
15168,354.91043,6583.972,3692.39,2439.3,1775.67,1916.72,0.359,18.13,-0.29,1.599,1.785,53.5
15169,26014.13945,183770.415,4359.83,2268.42,1171.35,3188.48,0.337,22.41,6.27,3.072,0.925,34.502
15171,12138.36545,106601.319,4201.07,2193.63,1213.9,2987.17,0.306,21.15,3.13,3.001,0.779,25.513
15173,4727.82256,57488.997,4280.27,2030.97,1270.87,3009.4,0.332,21.31,5.08,3.12,1.077,23.926
15175,,,,,,,,,,,,
15176,2004.17251,21094.59,3766.86,2227.84,1550.72,2216.14,0.248,16.85,-0.17,3.343,0.615,28.212
15178,646.10633,1904.587,455.12,349.442,191.518,263.602,0.22,20.1,5.47,18.174,3.343,76.495
15179,11448.84946,97434.03,4201.07,2217.02,1397.86,2803.22,0.312,17.79,0.23,3.129,0.77,24.755
15180,30.25531,1175.143,3135.43,2022.19,1437.65,1697.79,0.149,20.44,3.79,1.034,0.603,33.729
15181,12511.91534,113147.725,4201.07,2178.18,1207.08,2994,0.299,21.26,3.67,2.966,0.783,24.964
15182,483.17008,4864.575,3178.36,2053.08,1293.08,1885.28,0.319,20.43,2.55,2.695,1.293,32.784
15183,7398.46076,65669.234,4201.07,2243.21,1500.78,2700.3,0.33,17.38,-0.32,2.7,0.713,17.331
15185,371.47954,6831.55,3700.32,2439.59,1763.44,1936.88,0.358,18.04,-0.38,1.595,1.794,53.726
15188,0.89911,3.113,3117.94,2912.72,2740.41,377.536,0,8.97,-6.21,0,0,93.985
15189,1.0983,12.391,2867.31,2376.75,2085.49,781.813,0.037,15.68,-1.09,0,0.276,92.451
15190,433.63964,4005.555,3635.63,2200.24,1482.04,2153.59,0.37,16.18,1.47,3.403,1.873,56.389
15192,0.59314,2.98,3058.11,2865.87,2789.56,268.551,0.249,9.41,-5.85,0,2.024,65.63
15193,5.16819,46.141,3845.84,2701.11,1672.7,2173.14,0.097,18.14,3.12,0.021,0,78.14
15194,0.77316,194.664,2498.36,1842.39,1396.87,1101.5,0.027,20.81,4.65,0.519,0.128,37.059
15195,1.72838,30.695,2128.45,1833.9,1572.02,556.428,0,19.65,4.03,1.287,0,38.753
15196,72.25131,285.95,3727.4,2820.27,1794.64,1932.77,0.093,15.36,-0.13,0.31,0.921,78.582
15197,5.08133,48.843,3441.94,3284.78,2850.77,591.174,0.13,11.27,-2.96,0,0.898,66.436
15198,13.5595,106.344,3407.32,3012.85,2422.83,984.497,0.098,13.28,-2.46,0,0.651,84.474
15199,19.47196,174.945,3407.32,2858.71,1958.8,1448.53,0.119,16.67,0.4,0,0.984,84.201
15204,2.17034,1.766,484.429,444.111,411.199,73.23,0.94,21.11,8.24,9.429,10.857,72.783
15205,,,,,,,,,,,,
15206,1224.98778,2948.322,41.462,19.1,0.682,40.78,0.804,23.3,11.35,20.552,5.087,28.182
15207,,,,,,,,,,,,
15208,10895.93745,24142.465,1255.28,215.209,4.895,1250.38,2.239,24.1,10.51,23.816,11.395,47.935
15209,,,,,,,,,,,,
15210,7678.31119,13439.779,1805.37,286.809,35.495,1769.87,4.226,23.68,9.98,15.023,18.054,55.984
15211,610.28163,1031.374,627.645,234.982,111.311,516.334,5.675,23.03,8.72,21.127,22.769,43.23
15212,4.52273,13.937,33.712,31.368,27.19,6.522,0.411,24.27,10.53,13.111,4.076,41.057
15213,,,,,,,,,,,,
15214,3.43867,2732.827,234.712,100.825,15.827,218.885,0.819,24.02,10.52,25.684,5.486,38.651
15215,3297.42494,7944.653,225.956,50.891,0.914,225.042,1.178,23.99,11.14,32.31,6.821,19.769
15216,39.09418,36.962,496.721,316.77,259.542,237.18,0.937,22.12,9.02,25.714,6.927,52.852
15217,8062.31679,14361.992,1805.37,272.689,24.148,1781.22,4.029,24.48,10.82,14.775,17.281,54.634
15218,599.73347,1083.755,1069.86,393.894,212.658,857.202,2.477,22.55,9.29,10.149,12.83,66.682
15219,1733.04834,40818.535,1255.28,146.316,-4.28,1259.56,1.829,23.92,12.14,24.892,9.591,38.244
15220,10807.57914,16274.098,1671.44,261.655,53.88,1617.56,1.212,24.46,10.37,15.701,7.794,58.48
15221,647.45705,1389.033,207.139,130.954,62.645,144.494,0.965,24.68,11.07,20.009,5.472,37.65
15228,0.19884,162.877,3848.35,2146.36,1316.43,2531.92,0.809,21.13,4.32,2.53,3.149,53.37
15234,21547.60533,37989.921,1805.37,230.913,5.964,1799.4,3.141,24.44,10.81,15.576,14.139,53.816
15235,556.88665,1143.961,222.094,85.085,18.073,204.021,2.207,23.8,10.76,30.597,9.894,25.845
15236,7962.69528,13143.143,1334.8,246.254,48.54,1286.26,2.016,24.27,9.66,16.759,10.737,60.74
15237,1993.34667,3602.067,1069.86,260.362,110.231,959.629,3.283,23.76,9.74,14.63,14.74,55.7
15238,0.00549,84.264,45.715,37.082,21.654,24.061,0.549,24.35,10.55,43.978,4.655,16.224
15239,9279.51638,20829.826,1255.28,241.788,15.524,1239.75,2.291,23.64,10.57,23.371,11.866,52.034
15240,39.61112,97.313,241.421,191.123,144.22,97.201,0.71,22.61,9.44,21.681,5.742,67.8
15241,18153.22886,41028.121,1255.28,145.587,-4.28,1259.56,1.824,24.11,12.25,24.772,9.579,38.204
15242,1297.76123,3146.796,41.462,18.725,-0.281,41.743,0.797,23.48,11,20.819,5.046,27.571
15243,,,,,,,,,,,,
15244,4.39477,36.094,223.413,182.736,140.212,83.201,27.64,24.63,12.37,11.778,57.064,6.74
15245,9.27551,22.491,216.039,146.25,113.256,102.783,0.646,24.68,12.18,8.037,4.439,28.909
15246,17.73345,14.231,11.273,8.979,6.087,5.186,0.801,25.66,14.31,84.193,5.813,0.145
15247,60.36741,1544.631,730.07,607.825,502.75,227.32,0.365,25.65,11.01,4.584,4.607,2.108
15248,30.72394,229.182,458.989,369.442,286.349,172.64,0.506,25.64,12.32,0.032,6.684,38.908
15249,28.10625,206.669,30.471,17.635,3.987,26.484,0.138,26.19,15.84,80.118,3.338,7.209
15250,7.57437,332.884,748.572,629.549,545.48,203.092,0.328,25.63,10.97,8.367,7.689,10.054
15251,4.45264,7.097,162.099,146.782,128.027,34.072,10.838,24.59,12.3,27.533,35.548,8.015
15252,13.56514,120.028,317.733,257.561,204.211,113.522,0.509,24.12,11.39,45.698,4.52,2.202
15253,10.671,39.898,144.565,94.924,61.247,83.319,0.367,25.09,11.91,13.493,2.946,47.46
15254,0,,,,,,0,24.34,10.41,,,
15255,3.79182,19.096,320.467,264.084,231.245,89.222,7.169,24.73,12.01,13.133,27.143,23.174
15256,4.26937,959.996,923.304,815.672,658.026,265.278,0.222,26.35,11.1,0.01,0.42,0.074
15257,11.93884,166.629,715.157,595.247,439.097,276.06,0.127,26.14,12.08,0.145,1.621,67.68
15258,82.55234,233.142,121.482,65.194,25.909,95.573,0.5,25.56,12.74,1.543,3.641,30.613
15259,3.84361,651.737,873.775,658.892,536.91,336.865,0.137,24.6,9.34,1.086,1.305,2.594
15260,18.38501,997.091,833.255,758.053,630.47,202.786,0.505,25.86,10.68,0.055,2.454,0.271
15261,10.86874,266.723,699.063,620.25,500.1,198.963,0.093,25.68,10.98,0.045,0.283,22.72
15262,6.02665,1521.212,1112.09,877.217,615.437,496.652,0.128,26.49,11.45,0.051,0.245,0.068
15263,91.73848,365.007,141.461,88.589,44.236,97.225,0.621,25.6,13.27,10.177,5.574,51.466
15264,,,,,,,,,,,,
15265,474.59423,782.228,151.753,97.596,40.452,111.301,1.098,25.44,11.78,15.292,6.765,35.889
15271,47.80995,236.871,375.576,335.222,247.02,128.556,0.876,12.93,1.58,61.414,6.535,21.236
15272,,,,,,,,,,,,
15273,6.60987,30.201,406.267,389.465,381.185,25.082,0.602,11.13,-1.03,16.071,3.292,44.573
15274,,,,,,,,,,,,
15275,7.78527,20.122,484.149,448.915,423.833,60.315,0.286,9.68,-3.09,4.693,2.449,46.333
15279,20.5894,48.705,622.616,537.814,505.87,116.746,0.049,8.76,-3.33,0,1.386,62.056
15280,809.52896,3878.365,460.354,390.623,326.254,134.1,0.262,9.16,-3.22,1.898,1.16,26.95
15281,,,,,,,,,,,,
15282,8.93685,43.397,463.914,429.099,408.467,55.447,0.415,9.83,-2.48,13.601,3.757,50.294
15285,12956.07706,49247.586,668.772,415.598,323.608,345.164,0.212,9.05,-2.96,0.514,0.551,17.552
15286,1492.72905,7483.991,566.539,416.999,388.872,177.668,0.408,10.6,-1.88,5.711,2.677,48.602
15287,25.709,114.323,412.684,387.165,369.579,43.105,0.391,11.05,-1.45,15.202,3.208,40.93
15288,167.18939,2290.21,612.329,427.984,315.925,296.404,0.334,10.97,-1.31,38.449,2.995,38.929
15290,513.63128,10423.409,647.265,383.64,280.588,366.677,0.48,13.09,0.93,69.919,4.868,2.203
15291,1.89879,2635.554,442.68,365.102,279.306,163.373,0.658,12,0,28.279,3.893,25.263
15292,10.98606,32.039,552.184,489.151,461.067,91.117,0.063,9.44,-3.23,0,3.084,55.097
15296,377.84268,2195.821,420.146,362.955,260.343,159.803,2.583,13.23,1.34,68.263,11.438,7.869
15297,3878.19917,17701.233,566.539,406.465,290.861,275.678,0.472,11.21,-1.17,6.379,3.006,43.964
15299,2.32593,13.585,393.522,380.706,370.724,22.799,0.188,9.54,-3.14,0.053,1.776,3.572
15300,1182.87247,22254.724,647.265,371.134,249.461,397.804,0.614,13.38,1.9,75.864,5.286,2.24
15303,4.16498,27.418,308.855,298.166,277.985,30.87,0.675,13.03,1.36,92.042,4.032,2.793
15304,2.88841,5.631,338.707,323.416,316.049,22.657,0.563,12.68,1.18,63.114,3.852,6.473
15305,0,,,,,,0,9.73,-3.05,,,
15306,33.6496,140.056,460.984,381.473,351.582,109.402,0.013,9.26,-3.12,0.1,0.231,61.464
15307,2.90708,4.785,375.643,298.485,215.22,160.423,0.493,19.4,5.07,0.357,6.168,76.194
15311,11.79086,22.088,399.468,309.59,206.465,193.003,1.645,19.47,5.93,7.946,8.463,75.281
15312,3.00737,5.252,206.058,162.092,130.535,75.523,0.883,20.12,7.92,7.881,5.5,71.921
15313,163.96193,751.432,377.062,357.458,327.28,49.783,0.055,9.15,-3.22,0.469,0.224,3.072
15315,2.58086,11.322,384.81,378.711,368.935,15.875,0.455,12.71,1.02,93.271,4.724,0.509
15317,76.19406,694.882,495.342,435.232,362.072,133.27,0.456,9.91,-2.36,28.562,3.861,49.912
15319,30.63058,256.932,488.012,399.366,369.172,118.839,0.48,10.15,-2.16,59.63,4.197,14.724
15325,125.98484,329.67,567.096,509.281,451.143,115.953,0.016,9.49,-3.26,0,0.276,28.349
15326,954.14602,5541.666,463.914,375.722,350.903,113.011,0.128,10.02,-2.37,8.791,1.224,16.121
15327,6.24167,99.531,381.306,358.562,335.94,45.367,0.418,10.51,-1.69,52.205,4.735,13.183
15328,19.3327,55.902,490.474,438.147,406.208,84.266,0.005,9.54,-3.35,0,0.206,57.052
15329,18.43868,35.66,566.008,479.864,382.281,183.727,0.091,8.03,-2.62,0,1.73,63.308
15330,135.92263,397.581,633.231,560.761,513.876,119.355,0.039,9.28,-3.16,0.011,1.236,34.835
15331,11.23632,44.018,455.611,408.637,393.402,62.209,0.266,10.06,-2.79,1.752,3.163,48.123
15340,8208.1516,12045.916,1597.72,248.73,13.671,1584.05,4.499,15.11,3.04,4.714,13.673,69.529
15341,14194.70269,20367.316,1912.59,419.174,29.701,1882.89,1.097,15.17,2.49,6.079,5.19,80.819
15343,91.14377,151.966,765.714,520.145,298.098,467.615,0.848,13.03,1.2,6.775,5.858,83.826
15344,,,,,,,,,,,,
15346,812.539,1209.034,799.086,389.71,189.888,609.198,2.337,14.48,1.65,10.105,9.833,69.213
15348,1.43435,2.054,207.333,109.844,59.323,148.01,2.072,14.85,2.14,22.173,8.589,65.337
15349,9.23419,13.65,661.853,536.625,462.263,199.59,1.108,12.17,0.82,4.148,8.039,72.116
15350,8481.28835,12481.39,1597.72,241.927,2.252,1595.47,5.127,15.16,3.5,4.651,15.096,68.176
15351,12733.44995,18624.697,1912.59,414.345,29.701,1882.89,1.096,15.03,2.38,6.076,5.172,80.577
15352,14194.70269,20367.316,1912.59,419.174,29.701,1882.89,1.097,15.26,2.6,6.079,5.19,80.819
15354,8525.09967,12551.238,1597.72,240.818,-0.535,1598.26,5.208,15.17,3.27,4.656,15.276,67.977
15355,9.29971,11.802,78.513,53.923,30.936,47.577,11.596,15.47,4.53,0.251,31.708,48.899
15356,3.25886,2.704,772.927,494.537,391.339,381.588,0.453,19.43,5.88,5.326,5.493,79.661
15357,1.82168,0.948,118.656,109.043,98.084,20.572,0.606,20.59,8.69,75.309,13.01,6.078
15358,44267.71438,56089.036,2035.38,604.163,147.309,1888.07,1.819,21.39,8.78,17.634,9.627,65.091
15359,0.23042,3264.739,240.257,149.571,97.554,142.703,1.034,21.72,9.42,21.966,6.144,44.571
15360,9.21145,14.378,164.527,136.771,110.122,54.405,0.422,21.47,8.86,32.825,5.043,44.866
15362,923.63782,1246.164,1147.29,347.948,115.54,1031.75,0.718,11.83,0.53,8.461,2.014,35.634
15363,2501.80753,4012.731,240.257,148.697,94.573,145.685,0.98,21.49,9.44,21.425,5.893,45.558
15364,2925.50831,5167.674,209.717,123.965,78.084,131.633,0.778,20.68,9.06,53.051,6.747,29.268
15365,1105.12858,1787.205,236.132,137.247,75.981,160.151,1.836,21.75,10.07,35.108,8.241,30.401
15366,25283.25296,31554.226,2035.38,705.535,219.346,1816.03,1.628,20.86,7.92,19.288,9.31,66.846
15367,1181.55761,1721.586,640.931,348.262,211.71,429.221,1.374,21.48,8.57,41.626,7.712,41.177
15368,5.519,2.539,171.575,162.93,145.294,26.281,1.605,21.64,9.1,34.562,10.882,44.984
15369,5.65393,7.637,792.23,414.772,335.272,456.958,5.135,19.99,6.77,26.998,21.764,33.247
15370,3.45991,5.151,138.638,124.352,105.307,33.331,0.233,20.56,8.25,60.412,6.953,25.052
15371,14.51224,117.041,149.627,76.739,46.544,103.084,0.125,21.41,9.89,67.267,1.963,4.265
15372,44.64731,80.741,152.823,94.647,86.018,66.805,0.62,20.39,8.72,65.652,6.019,14.075
15373,17.38528,25.558,248.49,194.923,132.816,115.674,0.117,22.07,8.77,9.202,1.708,59.414
15374,33.80594,52.674,199.279,155.256,113.14,86.139,0.518,21.23,9.09,24.413,5.383,65.241
15383,63.68323,89.418,100.366,49.18,1.263,99.103,12.287,15.03,5.88,3.675,25.297,36.135
15384,,,,,,,,,,,,
15386,,,,,,,,,,,,
15387,573.26511,762.133,207.997,70.054,0.498,207.499,2.781,15.47,5.51,8.204,10.695,59.221
15388,,,,,,,,,,,,
15389,859.98176,1250.584,422.725,138.51,-0.045,422.77,11.763,15.61,5.06,5.227,29.028,52.461
15390,334.47344,479.054,256.441,128.037,3.7,252.741,5.701,15.56,5.3,3.346,16.617,63.098
15392,731.45747,1063.779,422.725,149.459,31.233,391.492,10.953,15.59,3.82,5.199,27.398,53.862
15393,536.34114,713.05,207.997,69.831,0.498,207.499,2.679,15.57,5.32,7.884,10.41,59.107
15394,404.53065,537.801,207.997,75.598,11.721,196.276,2.305,15.6,5.15,7.432,9.771,61.48
15395,362.86344,519.711,256.441,123.445,1.985,254.456,7.702,15.61,5.38,3.375,20.569,60.119
15396,748.95022,1089.228,422.725,148.34,28.141,394.584,11.016,15.36,3.96,5.127,27.497,53.791
15397,536.34114,713.05,207.997,69.831,0.498,207.499,2.679,15.55,5.16,7.884,10.41,59.107
15398,2.34675,0.099,232.371,223.99,216.939,15.431,0.482,14.3,3.56,0,3.636,67.273
15399,423.75182,606.917,256.441,113.531,0.653,255.787,12.783,15.69,5.41,3.126,28.087,54.129
15400,118.24786,154.778,207.997,108.525,21.57,186.426,2.03,15.68,4.46,4.436,9.123,70.996
15401,79.02907,112.929,198.17,102.589,17.165,181.005,15.465,15.59,5.29,3.938,36.76,48.379
15402,,,,,,,,,,,,
15403,0,,,,,,0,9.54,-3.42,,,
15404,41.32281,550.515,353.892,303.983,249.58,104.312,0.568,10.3,-1.82,82.979,4.815,5.087
15405,2.32105,10.167,281.824,274.948,262.307,19.517,1.168,12.49,0.75,43.94,7.119,28.605
15406,25.04794,130.482,463.914,422.746,379.79,84.124,0.316,9.87,-2.62,12.675,2.783,53.352
15407,43.54045,99.751,401.892,361.391,338.892,62.999,0.146,10.88,-2.11,4.511,2.724,39.432
15408,31337.1526,161052.972,647.265,358.362,183.06,464.205,1.31,13.62,2.15,45.919,6.406,26.006
15409,1.50293,2.737,613.854,490.978,408.147,205.707,0.303,19.84,6.77,1.217,4.209,90.627
15410,,,,,,,,,,,,
15411,2.46046,3.811,1879.81,1530.81,1146.8,733.009,0,15.13,3.8,2.976,0,91.97
15412,,,,,,,,,,,,
15413,53.68125,57.82,1566.87,929.514,647.64,919.231,0.155,19.37,5.8,18.283,2.708,77.004
15419,7.35565,7.331,1324.24,890.575,599.881,724.362,0.044,20.09,5.83,0.062,1.587,97.823
15420,0.93574,1.405,39.734,37.054,33.454,6.28,0.482,22.69,9.69,48.111,6.278,35.49
15421,2.89946,5.468,264.654,240.665,215.834,48.819,1.101,21.63,8.3,54.321,7.178,30.14
15422,1.23204,1.04,855.676,535.646,383.5,472.176,0,20.96,7.2,0,0,98.615
15423,1.43395,0.964,240.643,225.905,209.513,31.13,4.673,21.95,9.23,13.632,22.595,62.186
15425,126.14898,330.977,239.109,184.74,132.45,106.659,4.786,22.4,9.52,39.946,18.723,37.244
15428,23.89952,50.619,165.152,110.358,80.221,84.931,0.306,21.28,9.53,48.782,5.275,41.012
15429,10.25219,18.625,82.787,72.979,62.708,20.079,0.222,22.47,10.47,49.777,3.204,43.355
15430,4.08889,13.702,288.913,206.676,152.347,136.567,0.528,21.66,7.59,25.52,4.104,67.551
15431,3.77845,4.392,579.148,413.465,316.949,262.199,0.032,21.94,9.02,0,0.267,99.241
15432,1.38165,2.036,85.448,84.428,83.716,1.732,0.023,21.25,9.1,98.408,1.282,0
15433,12.75132,20.343,194.315,136.612,89.452,104.863,0.49,23.1,10,0,4.386,73.864
15434,0.95967,0.709,427.832,279.612,244.777,183.055,0.849,22.19,8.8,0,8.756,79.949
15435,8.93168,21.911,343.312,254.102,178.785,164.527,2.767,21.4,7.01,23.487,12.952,59.248
15439,3.19945,7.16,18.944,16.386,10.817,8.127,0.191,23.4,10.01,26.411,1.621,48.8
15440,23.31921,20.984,800.984,557.026,487.972,313.012,0.298,20.5,6.42,13.829,4.739,77.421
15443,5098.49831,12474.487,332.955,146.332,6.294,326.661,3.712,23.02,9.95,20.493,15.328,47.368
15444,47.83181,124.718,294.72,234.545,179.628,115.092,4.846,22.1,9.09,21.43,21.956,45.638
15445,4505.43632,11167.831,332.955,155.876,10.429,322.526,3.391,22.72,9.65,21.415,14.32,49.5
15447,7.15711,10.724,337.756,305.829,267.277,70.48,1.057,21.4,8.44,58.171,5.439,29.5
15449,1206.16267,3372.975,219.727,89.385,-21.693,241.419,1.687,22.43,9.15,27.522,9.378,44.478
15451,9.55463,21.747,11.555,10.981,9.727,1.829,0.246,23.05,10.64,2.271,4.145,57.816
15460,3.7114,8.817,76.026,64.747,46.529,29.497,0.863,22.27,9.27,52.984,6.039,22.466
15461,3.15826,1.401,230.561,202.773,180.32,50.241,1.011,22.14,9.4,16.43,14.626,68.621
15462,25.9896,44.106,42.974,36.343,28.196,14.778,1.691,23.25,10.02,32.657,9.185,20.507
15463,3.06933,2.565,1258.82,997.842,833.447,425.372,0.036,17.13,4.77,2.211,0.807,95.789
15465,0.90904,1.587,256.009,230.433,209.187,46.821,0.551,21.59,8.3,39.614,4.2,48.411
15467,5.34035,5.807,1002.12,761.659,634.232,367.888,0.18,19.26,5.6,16.636,3.736,76.528
15469,0.06194,0.162,261.102,243.293,223.275,37.827,0.105,21.7,8.73,20.994,2.21,64.088
